APP_name	Res_base	ID	ID_name	size	data	res_filename
SRV_NETSET	26027	26162	STR_PLMN_NAME_86	1	DiGi	NA
SRV_NETSET	26027	26163	STR_PLMN_NAME_87	1	U MOBILE	NA
SRV_NETSET	26027	26164	STR_PLMN_NAME_88	1	MY CELCOM	NA
SRV_NETSET	26027	26165	STR_PLMN_NAME_89	1	Dhiraagu	NA
SRV_NETSET	26027	26166	STR_PLMN_NAME_90	1	WMOBILE	NA
SRV_NETSET	26027	26167	STR_PLMN_NAME_91	1	Unitel	NA
SRV_NETSET	26027	26168	STR_PLMN_NAME_92	1	MobiCom	NA
SRV_NETSET	26027	26169	STR_PLMN_NAME_93	1	MPT	NA
SRV_NETSET	26027	26170	STR_PLMN_NAME_94	1	NTC	NA
SRV_NETSET	26027	26171	STR_PLMN_NAME_95	1	Mero Mobile	NA
SRV_NETSET	26027	26172	STR_PLMN_NAME_96	1	OMAN MOBILE	NA
SRV_NETSET	26027	26173	STR_PLMN_NAME_97	1	nawras	NA
SRV_NETSET	26027	26174	STR_PLMN_NAME_98	1	Mobilink	NA
SRV_NETSET	26027	26175	STR_PLMN_NAME_99	1	PK-UFONE	NA
SRV_NETSET	26027	26176	STR_PLMN_NAME_100	1	ZONG	NA
SRV_NETSET	26027	26177	STR_PLMN_NAME_101	1	Telenor PK	NA
SRV_NETSET	26027	26178	STR_PLMN_NAME_102	1	WaridTel	NA
SRV_NETSET	26027	26179	STR_PLMN_NAME_103	1	ISLACOM	NA
SRV_NETSET	26027	26180	STR_PLMN_NAME_104	1	Globe Telecom	NA
SRV_NETSET	26027	26181	STR_PLMN_NAME_105	1	SMART	NA
SRV_NETSET	26027	26182	STR_PLMN_NAME_106	1	Sun Cellular	NA
SRV_NETSET	26027	26183	STR_PLMN_NAME_107	1	Red Mobile	NA
SRV_NETSET	26027	26184	STR_PLMN_NAME_108	1	Qat-Qtel	NA
SRV_NETSET	26027	26185	STR_PLMN_NAME_109	1	STC	NA
SRV_NETSET	26027	26186	STR_PLMN_NAME_110	1	mobily	NA
SRV_NETSET	26027	26187	STR_PLMN_NAME_111	1	SingTel	NA
SRV_NETSET	26027	26188	STR_PLMN_NAME_112	1	M1	NA
SRV_NETSET	26027	26189	STR_PLMN_NAME_113	1	SSTARHUB	NA
SRV_NETSET	26027	26190	STR_PLMN_NAME_114	1	Mobitel	NA
SRV_NETSET	26027	26191	STR_PLMN_NAME_115	1	SRI DIALOG	NA
SRV_NETSET	26027	26192	STR_PLMN_NAME_116	1	SRI - Tigo	NA
SRV_NETSET	26027	26193	STR_PLMN_NAME_117	1	SIR AIRTEL	NA
SRV_NETSET	26027	26194	STR_PLMN_NAME_118	1	Hutch	NA
SRV_NETSET	26027	26195	STR_PLMN_NAME_119	1	SyriaTel	NA
SRV_NETSET	26027	26196	STR_PLMN_NAME_120	1	Somoncom	NA
SRV_NETSET	26027	26197	STR_PLMN_NAME_121	1	INDIGO-T	NA
SRV_NETSET	26027	26198	STR_PLMN_NAME_122	1	MLT	NA
SRV_NETSET	26027	26199	STR_PLMN_NAME_123	1	Babilon	NA
SRV_NETSET	26027	26200	STR_PLMN_NAME_124	1	Beeline	NA
SRV_NETSET	26027	26201	STR_PLMN_NAME_125	1	AIS GSM	NA
SRV_NETSET	26027	26202	STR_PLMN_NAME_126	1	TRUE	NA
SRV_NETSET	26027	26203	STR_PLMN_NAME_127	1	TOT	NA
SRV_NETSET	26027	26204	STR_PLMN_NAME_128	1	DTAC	NA
SRV_NETSET	26027	26205	STR_PLMN_NAME_129	1	TH GSM 1800	NA
SRV_NETSET	26027	26206	STR_PLMN_NAME_130	1	Turkcell	NA
SRV_NETSET	26027	26207	STR_PLMN_NAME_131	1	VODAFONE TR	NA
SRV_NETSET	26027	26208	STR_PLMN_NAME_132	1	AVEA	NA
SRV_NETSET	26027	26209	STR_PLMN_NAME_133	1	du	NA
SRV_NETSET	26027	26210	STR_PLMN_NAME_134	1	Mobifone	NA
SRV_NETSET	26027	26211	STR_PLMN_NAME_135	1	VINAPHONE	NA
SRV_NETSET	26027	26212	STR_PLMN_NAME_136	1	Viettel	NA
SRV_NETSET	26027	26213	STR_PLMN_NAME_137	1	SabaFon	NA
SRV_NETSET	26027	26214	STR_PLMN_NAME_138	1	MTN	NA
SRV_NETSET	26027	26215	STR_PLMN_NAME_139	1	AMC - AL	NA
SRV_NETSET	26027	26216	STR_PLMN_NAME_140	1	vodafone AL	NA
SRV_NETSET	26027	26217	STR_PLMN_NAME_141	1	EAGLE AL	NA
SRV_NETSET	26027	26218	STR_PLMN_NAME_142	1	MOBILAND	NA
SRV_NETSET	26027	26219	STR_PLMN_NAME_143	1	Beeline AM	NA
SRV_NETSET	26027	26220	STR_PLMN_NAME_144	1	ARM MTS	NA
SRV_NETSET	26027	26221	STR_PLMN_NAME_145	1	A1	NA
SRV_NETSET	26027	26222	STR_PLMN_NAME_146	1	T-Mobile A	NA
SRV_NETSET	26027	26223	STR_PLMN_NAME_147	1	Orange AT	NA
SRV_NETSET	26027	26224	STR_PLMN_NAME_148	1	telering	NA
SRV_NETSET	26027	26225	STR_PLMN_NAME_149	1	3 AT	NA
SRV_NETSET	26027	26226	STR_PLMN_NAME_150	1	AZE ACELL	NA
SRV_NETSET	26027	26227	STR_PLMN_NAME_151	1	AZE BKCELL	NA
SRV_NETSET	26027	26228	STR_PLMN_NAME_152	1	Nar	NA
SRV_NETSET	26027	26229	STR_PLMN_NAME_153	1	Velcom	NA
SRV_NETSET	26027	26230	STR_PLMN_NAME_154	1	MTS	NA
SRV_NETSET	26027	26231	STR_PLMN_NAME_155	1	Best	NA
SRV_NETSET	26027	26232	STR_PLMN_NAME_156	1	Proximus	NA
SRV_NETSET	26027	26233	STR_PLMN_NAME_157	1	Mobistar	NA
SRV_NETSET	26027	26234	STR_PLMN_NAME_158	1	BASE	NA
SRV_NETSET	26027	26235	STR_PLMN_NAME_159	1	Eronet	NA
SRV_NETSET	26027	26236	STR_PLMN_NAME_160	1	m:tel	NA
SRV_NETSET	26027	26237	STR_PLMN_NAME_161	1	BH Mobile	NA
SRV_NETSET	26027	26238	STR_PLMN_NAME_162	1	M-Tel BG	NA
SRV_NETSET	26027	26239	STR_PLMN_NAME_163	1	vivatel	NA
SRV_NETSET	26027	26240	STR_PLMN_NAME_164	1	BG GLOBUL	NA
SRV_NETSET	26027	26241	STR_PLMN_NAME_165	1	T-Mobile	NA
SRV_NETSET	26027	26242	STR_PLMN_NAME_166	1	TELE2	NA
SRV_NETSET	26027	26243	STR_PLMN_NAME_167	1	VIPnet	NA
SRV_NETSET	26027	26244	STR_PLMN_NAME_168	1	CYTAVODA	NA
SRV_NETSET	26027	26245	STR_PLMN_NAME_169	1	T-Mobile CZ	NA
SRV_NETSET	26027	26246	STR_PLMN_NAME_170	1	O2 CZ	NA
SRV_NETSET	26027	26247	STR_PLMN_NAME_171	1	Vodafone CZ	NA
SRV_NETSET	26027	26248	STR_PLMN_NAME_172	1	TDC MOBIL	NA
SRV_NETSET	26027	26249	STR_PLMN_NAME_173	1	Sonofon	NA
SRV_NETSET	26027	26250	STR_PLMN_NAME_174	1	3 DK	NA
SRV_NETSET	26027	26251	STR_PLMN_NAME_175	1	TELIA DK	NA
SRV_NETSET	26027	26252	STR_PLMN_NAME_176	1	EE EMT	NA
SRV_NETSET	26027	26253	STR_PLMN_NAME_177	1	EE elisa	NA
SRV_NETSET	26027	26254	STR_PLMN_NAME_178	1	Føroya Tele	NA
SRV_NETSET	26027	26255	STR_PLMN_NAME_179	1	KALL	NA
SRV_NETSET	26027	26256	STR_PLMN_NAME_180	1	DNA	NA
SRV_NETSET	26027	26257	STR_PLMN_NAME_181	1	FI Elisa	NA
SRV_NETSET	26027	26258	STR_PLMN_NAME_182	1	FI AMT	NA
SRV_NETSET	26027	26259	STR_PLMN_NAME_183	1	FI SONERA	NA
SRV_NETSET	26027	26260	STR_PLMN_NAME_184	1	Orange F	NA
SRV_NETSET	26027	26261	STR_PLMN_NAME_185	1	SFR FR	NA
SRV_NETSET	26027	26262	STR_PLMN_NAME_186	1	Bouygues FR	NA
SRV_NETSET	26027	26263	STR_PLMN_NAME_187	1	GCELL	NA
SRV_NETSET	26027	26264	STR_PLMN_NAME_188	1	MAGTI	NA
SRV_NETSET	26027	26265	STR_PLMN_NAME_189	1	T-Mobile D	NA
SRV_NETSET	26027	26266	STR_PLMN_NAME_190	1	Vodafone.de	NA
SRV_NETSET	26027	26267	STR_PLMN_NAME_191	1	E-Plus	NA
SRV_NETSET	26027	26268	STR_PLMN_NAME_192	1	O2-de	NA
SRV_NETSET	26027	26269	STR_PLMN_NAME_193	1	GIBTEL	NA
SRV_NETSET	26027	26270	STR_PLMN_NAME_194	1	COSMOTE GR	NA
SRV_NETSET	26027	26271	STR_PLMN_NAME_195	1	vodafone GR	NA
SRV_NETSET	26027	26272	STR_PLMN_NAME_196	1	WIND GR	NA
SRV_NETSET	26027	26273	STR_PLMN_NAME_197	1	TELE GRL	NA
SRV_NETSET	26027	26274	STR_PLMN_NAME_198	1	H pannon	NA
SRV_NETSET	26027	26275	STR_PLMN_NAME_199	1	T-Mobile H	NA
SRV_NETSET	26027	26276	STR_PLMN_NAME_200	1	vodafone HU	NA
SRV_NETSET	26027	26277	STR_PLMN_NAME_201	1	Siminn	NA
SRV_NETSET	26027	26278	STR_PLMN_NAME_202	1	Viking	NA
SRV_NETSET	26027	26279	STR_PLMN_NAME_203	1	IceCell	NA
SRV_NETSET	26027	26280	STR_PLMN_NAME_204	1	On-waves	NA
SRV_NETSET	26027	26281	STR_PLMN_NAME_205	1	NOVA	NA
SRV_NETSET	26027	26282	STR_PLMN_NAME_206	1	vodafone IRL	NA
SRV_NETSET	26027	26283	STR_PLMN_NAME_207	1	O2 IRL	NA
SRV_NETSET	26027	26284	STR_PLMN_NAME_208	1	METEOR IRL	NA
SRV_NETSET	26027	26285	STR_PLMN_NAME_209	1	3 IRL	NA
SRV_NETSET	26027	26286	STR_PLMN_NAME_210	1	TIM IT	NA
SRV_NETSET	26027	26287	STR_PLMN_NAME_211	1	vodafone IT	NA
SRV_NETSET	26027	26288	STR_PLMN_NAME_212	1	WIND IT	NA
SRV_NETSET	26027	26289	STR_PLMN_NAME_213	1	3 IT	NA
SRV_NETSET	26027	26290	STR_PLMN_NAME_214	1	Beeline KZ	NA
SRV_NETSET	26027	26291	STR_PLMN_NAME_215	1	KCELL KZ	NA
SRV_NETSET	26027	26292	STR_PLMN_NAME_216	1	NEO KZ	NA
SRV_NETSET	26027	26293	STR_PLMN_NAME_217	1	LMT LV	NA
SRV_NETSET	26027	26294	STR_PLMN_NAME_218	1	TELE2 LV	NA
SRV_NETSET	26027	26295	STR_PLMN_NAME_219	1	BITE LV	NA
SRV_NETSET	26027	26296	STR_PLMN_NAME_220	1	SwisscomFL	NA
SRV_NETSET	26027	26297	STR_PLMN_NAME_221	1	Orange FL	NA
SRV_NETSET	26027	26298	STR_PLMN_NAME_222	1	FL1	NA
SRV_NETSET	26027	26299	STR_PLMN_NAME_223	1	LI TANGO	NA
SRV_NETSET	26027	26300	STR_PLMN_NAME_224	1	OMNITEL LT	NA
SRV_NETSET	26027	26301	STR_PLMN_NAME_225	1	LT BITE GSM	NA
SRV_NETSET	26027	26302	STR_PLMN_NAME_226	1	L LUXGSM	NA
SRV_NETSET	26027	26303	STR_PLMN_NAME_227	1	L TANGO	NA
SRV_NETSET	26027	26304	STR_PLMN_NAME_228	1	L VOX	NA
SRV_NETSET	26027	26305	STR_PLMN_NAME_229	1	T-Mobile MK	NA
SRV_NETSET	26027	26306	STR_PLMN_NAME_230	1	COSMOFON MKD	NA
SRV_NETSET	26027	26307	STR_PLMN_NAME_231	1	Vip MKD	NA
SRV_NETSET	26027	26308	STR_PLMN_NAME_232	1	vodafone MT	NA
SRV_NETSET	26027	26309	STR_PLMN_NAME_233	1	go mobile	NA
SRV_NETSET	26027	26310	STR_PLMN_NAME_234	1	3GT MT	NA
SRV_NETSET	26027	26311	STR_PLMN_NAME_235	1	Orange MD	NA
SRV_NETSET	26027	26312	STR_PLMN_NAME_236	1	MOLDCELL MD	NA
SRV_NETSET	26027	26313	STR_PLMN_NAME_237	1	EVENTIS MD	NA
SRV_NETSET	26027	26314	STR_PLMN_NAME_238	1	Vodafone NL	NA
SRV_NETSET	26027	26315	STR_PLMN_NAME_239	1	KPN NL	NA
SRV_NETSET	26027	26316	STR_PLMN_NAME_240	1	Telfort NL	NA
SRV_NETSET	26027	26317	STR_PLMN_NAME_241	1	T-Mobile NL	NA
SRV_NETSET	26027	26318	STR_PLMN_NAME_242	1	Orange NL	NA
SRV_NETSET	26027	26319	STR_PLMN_NAME_243	1	N Telenor	NA
SRV_NETSET	26027	26320	STR_PLMN_NAME_244	1	N NetCom	NA
SRV_NETSET	26027	26321	STR_PLMN_NAME_245	1	MTU	NA
SRV_NETSET	26027	26322	STR_PLMN_NAME_246	1	Mobile Norway	NA
SRV_NETSET	26027	26323	STR_PLMN_NAME_247	1	Plus	NA
SRV_NETSET	26027	26324	STR_PLMN_NAME_248	1	Era	NA
SRV_NETSET	26027	26325	STR_PLMN_NAME_249	1	Orange PL	NA
SRV_NETSET	26027	26326	STR_PLMN_NAME_250	1	Play	NA
SRV_NETSET	26027	26327	STR_PLMN_NAME_251	1	Aero 2 Sp. z o.o.	NA
SRV_NETSET	26027	26328	STR_PLMN_NAME_252	1	vodafone P	NA
SRV_NETSET	26027	26329	STR_PLMN_NAME_253	1	Optimus P	NA
SRV_NETSET	26027	26330	STR_PLMN_NAME_254	1	TMN P	NA
SRV_NETSET	26027	26331	STR_PLMN_NAME_255	1	RO Vodafone	NA
SRV_NETSET	26027	26332	STR_PLMN_NAME_256	1	RO COSMOTE	NA
SRV_NETSET	26027	26333	STR_PLMN_NAME_257	1	RO DigiMobil	NA
SRV_NETSET	26027	26334	STR_PLMN_NAME_258	1	RO ORANGE	NA
SRV_NETSET	26027	26335	STR_PLMN_NAME_259	1	MTS RUS	NA
SRV_NETSET	26027	26336	STR_PLMN_NAME_260	1	MegaFon RUS	NA
SRV_NETSET	26027	26337	STR_PLMN_NAME_261	1	SCN RUS	NA
SRV_NETSET	26027	26338	STR_PLMN_NAME_262	1	STC RUS	NA
SRV_NETSET	26027	26339	STR_PLMN_NAME_263	1	BMT RUS	NA
SRV_NETSET	26027	26340	STR_PLMN_NAME_264	1	DTC RUS	NA
SRV_NETSET	26027	26341	STR_PLMN_NAME_265	1	AKOS RUS	NA
SRV_NETSET	26027	26342	STR_PLMN_NAME_266	1	Kuban RUS	NA
SRV_NETSET	26027	26343	STR_PLMN_NAME_267	1	SMARTS RUS	NA
SRV_NETSET	26027	26344	STR_PLMN_NAME_268	1	NTC RUS	NA
SRV_NETSET	26027	26345	STR_PLMN_NAME_269	1	Utel RUS	NA
SRV_NETSET	26027	26346	STR_PLMN_NAME_270	1	INDIGO RUS	NA
SRV_NETSET	26027	26347	STR_PLMN_NAME_271	1	TELE2 RUS	NA
SRV_NETSET	26027	26348	STR_PLMN_NAME_272	1	Beeline RUS	NA
SRV_NETSET	26027	26349	STR_PLMN_NAME_273	1	MOTIV RUS	NA
SRV_NETSET	26027	26350	STR_PLMN_NAME_274	1	Telenor	NA
SRV_NETSET	26027	26351	STR_PLMN_NAME_275	1	ProMonte	NA
SRV_NETSET	26027	26352	STR_PLMN_NAME_276	1	mt:s	NA
SRV_NETSET	26027	26353	STR_PLMN_NAME_277	1	T-Mobile CG	NA
SRV_NETSET	26027	26354	STR_PLMN_NAME_278	1	VIP Mobile	NA
SRV_NETSET	26027	26355	STR_PLMN_NAME_279	1	Orange SK	NA
SRV_NETSET	26027	26356	STR_PLMN_NAME_280	1	T-Mobile SK	NA
SRV_NETSET	26027	26357	STR_PLMN_NAME_281	1	O2 SK	NA
SRV_NETSET	26027	26358	STR_PLMN_NAME_282	1	Si.mobil	NA
SRV_NETSET	26027	26359	STR_PLMN_NAME_283	1	T-2	NA
SRV_NETSET	26027	26360	STR_PLMN_NAME_284	1	Tuamobil	NA
SRV_NETSET	26027	26361	STR_PLMN_NAME_285	1	vodafone ES	NA
SRV_NETSET	26027	26362	STR_PLMN_NAME_286	1	Yoigo	NA
SRV_NETSET	26027	26363	STR_PLMN_NAME_287	1	movistar	NA
SRV_NETSET	26027	26364	STR_PLMN_NAME_288	1	TELIA SE	NA
SRV_NETSET	26027	26365	STR_PLMN_NAME_289	1	3 SE	NA
SRV_NETSET	26027	26366	STR_PLMN_NAME_290	1	Sweden	NA
SRV_NETSET	26027	26367	STR_PLMN_NAME_291	1	Sweden 3G	NA
SRV_NETSET	26027	26368	STR_PLMN_NAME_292	1	COMVIQ SE	NA
SRV_NETSET	26027	26369	STR_PLMN_NAME_293	1	Telenor SE	NA
SRV_NETSET	26027	26370	STR_PLMN_NAME_294	1	SpringMobil SE	NA
SRV_NETSET	26027	26371	STR_PLMN_NAME_295	1	Swisscom	NA
SRV_NETSET	26027	26372	STR_PLMN_NAME_296	1	Sunrise	NA
SRV_NETSET	26027	26373	STR_PLMN_NAME_297	1	In&Phone	NA
SRV_NETSET	26027	26374	STR_PLMN_NAME_298	1	UMC	NA
SRV_NETSET	26027	26375	STR_PLMN_NAME_299	1	Kyivstar	NA
SRV_NETSET	26027	26376	STR_PLMN_NAME_300	1	Uni	NA
SRV_NETSET	26027	26377	STR_PLMN_NAME_301	1	life:)	NA
SRV_NETSET	26027	26378	STR_PLMN_NAME_302	1	Utel	NA
SRV_NETSET	26027	26379	STR_PLMN_NAME_303	1	UK01	NA
SRV_NETSET	26027	26380	STR_PLMN_NAME_304	1	O2 UK	NA
SRV_NETSET	26027	26381	STR_PLMN_NAME_305	1	Vodafone UK	NA
SRV_NETSET	26027	26382	STR_PLMN_NAME_306	1	3 UK	NA
SRV_NETSET	26027	26383	STR_PLMN_NAME_307	1	T-Mobile UK	NA
SRV_NETSET	26027	26384	STR_PLMN_NAME_308	1	Beeline UZ	NA
SRV_NETSET	26027	26385	STR_PLMN_NAME_309	1	UZB Ucell	NA
SRV_NETSET	26027	26386	STR_PLMN_NAME_310	1	UZB MTS	NA
SRV_NETSET	26027	26387	STR_PLMN_NAME_311	1	MTS TM	NA
SRV_NETSET	26027	26388	STR_PLMN_NAME_312	1	APUA	NA
SRV_NETSET	26027	26389	STR_PLMN_NAME_313	1	bMobile	NA
SRV_NETSET	26027	26390	STR_PLMN_NAME_314	1	Digicel	NA
SRV_NETSET	26027	26391	STR_PLMN_NAME_315	1	Personal	NA
SRV_NETSET	26027	26392	STR_PLMN_NAME_316	1	Claro	NA
SRV_NETSET	26027	26393	STR_PLMN_NAME_317	1	SETAR GSM	NA
SRV_NETSET	26027	26394	STR_PLMN_NAME_318	1	BTL	NA
SRV_NETSET	26027	26395	STR_PLMN_NAME_319	1	M3	NA
SRV_NETSET	26027	26396	STR_PLMN_NAME_320	1	VIVA	NA
SRV_NETSET	26027	26397	STR_PLMN_NAME_321	1	EMOVIL	NA
SRV_NETSET	26027	26398	STR_PLMN_NAME_322	1	Telecel	NA
SRV_NETSET	26027	26399	STR_PLMN_NAME_323	1	TIM BRASIL	NA
SRV_NETSET	26027	26400	STR_PLMN_NAME_324	1	VIVO	NA
SRV_NETSET	26027	26401	STR_PLMN_NAME_325	1	Sercomtel	NA
SRV_NETSET	26027	26402	STR_PLMN_NAME_326	1	Brasil Telecom	NA
SRV_NETSET	26027	26403	STR_PLMN_NAME_327	1	AMAZONIA	NA
SRV_NETSET	26027	26404	STR_PLMN_NAME_328	1	Oi	NA
SRV_NETSET	26027	26405	STR_PLMN_NAME_329	1	CTBC	NA
SRV_NETSET	26027	26406	STR_PLMN_NAME_330	1	FIRST	NA
SRV_NETSET	26027	26407	STR_PLMN_NAME_331	1	Fido	NA
SRV_NETSET	26027	26408	STR_PLMN_NAME_332	1	DMTS	NA
SRV_NETSET	26027	26409	STR_PLMN_NAME_333	1	ROGERS	NA
SRV_NETSET	26027	26410	STR_PLMN_NAME_334	1	ENTEL	NA
SRV_NETSET	26027	26411	STR_PLMN_NAME_335	1	CLARO CHL	NA
SRV_NETSET	26027	26412	STR_PLMN_NAME_336	1	Tigo	NA
SRV_NETSET	26027	26413	STR_PLMN_NAME_337	1	Comcel	NA
SRV_NETSET	26027	26414	STR_PLMN_NAME_338	1	I.C.E.	NA
SRV_NETSET	26027	26415	STR_PLMN_NAME_339	1	Cubacel	NA
SRV_NETSET	26027	26416	STR_PLMN_NAME_340	1	CLARO DOM	NA
SRV_NETSET	26027	26417	STR_PLMN_NAME_341	1	PORTA GSM	NA
SRV_NETSET	26027	26418	STR_PLMN_NAME_342	1	CLARO SLV	NA
SRV_NETSET	26027	26419	STR_PLMN_NAME_343	1	TELEMOVIL	NA
SRV_NETSET	26027	26420	STR_PLMN_NAME_344	1	CLARO HND	NA
SRV_NETSET	26027	26421	STR_PLMN_NAME_345	1	CELTELHND	NA
SRV_NETSET	26027	26422	STR_PLMN_NAME_346	1	F-Orange	NA
SRV_NETSET	26027	26423	STR_PLMN_NAME_347	1	ONLY	NA
SRV_NETSET	26027	26424	STR_PLMN_NAME_348	1	TELCEL	NA
SRV_NETSET	26027	26425	STR_PLMN_NAME_349	1	ClaroGTM	NA
SRV_NETSET	26027	26426	STR_PLMN_NAME_350	1	TELCELL GSM	NA
SRV_NETSET	26027	26427	STR_PLMN_NAME_351	1	CT GSM	NA
SRV_NETSET	26027	26428	STR_PLMN_NAME_352	1	ANT	NA
SRV_NETSET	26027	26429	STR_PLMN_NAME_353	1	ClaroNIC	NA
SRV_NETSET	26027	26430	STR_PLMN_NAME_354	1	Móvil	NA
SRV_NETSET	26027	26431	STR_PLMN_NAME_355	1	VOX	NA
SRV_NETSET	26027	26432	STR_PLMN_NAME_356	1	CLARO PER	NA
SRV_NETSET	26027	26433	STR_PLMN_NAME_357	1	AMERIS	NA
SRV_NETSET	26027	26434	STR_PLMN_NAME_358	1	Telesur	NA
SRV_NETSET	26027	26435	STR_PLMN_NAME_359	1	AT&T	NA
SRV_NETSET	26027	26436	STR_PLMN_NAME_360	1	Centennial	NA
SRV_NETSET	26027	26437	STR_PLMN_NAME_361	1	Cell One	NA
SRV_NETSET	26027	26438	STR_PLMN_NAME_362	1	UNICEL	NA
SRV_NETSET	26027	26439	STR_PLMN_NAME_363	1	CLARO UY	NA
SRV_NETSET	26027	26440	STR_PLMN_NAME_364	1	Digitel	NA
SRV_NETSET	26027	26441	STR_PLMN_NAME_365	1	Lusacell	NA
SRV_NETSET	26027	26442	STR_PLMN_NAME_366	1	Telstra Mobile	NA
SRV_NETSET	26027	26443	STR_PLMN_NAME_367	1	Optus	NA
SRV_NETSET	26027	26444	STR_PLMN_NAME_368	1	vodafone AU	NA
SRV_NETSET	26027	26445	STR_PLMN_NAME_369	1	Telecom	NA
SRV_NETSET	26027	26446	STR_PLMN_NAME_370	1	VODAFONE FJ	NA
SRV_NETSET	26027	26447	STR_PLMN_NAME_371	1	VINI	NA
SRV_NETSET	26027	26448	STR_PLMN_NAME_372	1	TSKL	NA
SRV_NETSET	26027	26449	STR_PLMN_NAME_373	1	FSM Telecom	NA
SRV_NETSET	26027	26450	STR_PLMN_NAME_374	1	Mobilis	NA
SRV_NETSET	26027	26451	STR_PLMN_NAME_375	1	vodafone NZ	NA
SRV_NETSET	26027	26452	STR_PLMN_NAME_376	1	Telecom NZ	NA
SRV_NETSET	26027	26453	STR_PLMN_NAME_377	1	Palau Mobile	NA
SRV_NETSET	26027	26454	STR_PLMN_NAME_378	1	SamoaTel	NA
SRV_NETSET	26027	26455	STR_PLMN_NAME_379	1	BREEZE	NA
SRV_NETSET	26027	26456	STR_PLMN_NAME_380	1	U-CALL	NA
SRV_NETSET	26027	26457	STR_PLMN_NAME_381	1	VUT SMILE	NA
SRV_NETSET	26027	26458	STR_PLMN_NAME_382	1	Djezzy	NA
SRV_NETSET	26027	26459	STR_PLMN_NAME_383	1	TLCL-BEN	NA
SRV_NETSET	26027	26460	STR_PLMN_NAME_384	1	BBCOM	NA
SRV_NETSET	26027	26461	STR_PLMN_NAME_385	1	GloBenin	NA
SRV_NETSET	26027	26462	STR_PLMN_NAME_386	1	MASCOM	NA
SRV_NETSET	26027	26463	STR_PLMN_NAME_387	1	Zain	NA
SRV_NETSET	26027	26464	STR_PLMN_NAME_388	1	Spacetel	NA
SRV_NETSET	26027	26465	STR_PLMN_NAME_389	1	Safaris	NA
SRV_NETSET	26027	26466	STR_PLMN_NAME_390	1	ONATEL	NA
SRV_NETSET	26027	26467	STR_PLMN_NAME_391	1	MTN CAM	NA
SRV_NETSET	26027	26468	STR_PLMN_NAME_392	1	Orange CAM	NA
SRV_NETSET	26027	26469	STR_PLMN_NAME_393	1	CPV MOVEL	NA
SRV_NETSET	26027	26470	STR_PLMN_NAME_394	1	NationLink	NA
SRV_NETSET	26027	26471	STR_PLMN_NAME_395	1	HURI	NA
SRV_NETSET	26027	26472	STR_PLMN_NAME_396	1	Libertis	NA
SRV_NETSET	26027	26473	STR_PLMN_NAME_397	1	Vodacom CD	NA
SRV_NETSET	26027	26474	STR_PLMN_NAME_398	1	SCELL CD	NA
SRV_NETSET	26027	26475	STR_PLMN_NAME_399	1	EVATIS	NA
SRV_NETSET	26027	26476	STR_PLMN_NAME_400	1	MobiNiL	NA
SRV_NETSET	26027	26477	STR_PLMN_NAME_401	1	Vodafone EG	NA
SRV_NETSET	26027	26478	STR_PLMN_NAME_402	1	ETHMTN	NA
SRV_NETSET	26027	26479	STR_PLMN_NAME_403	1	Orange GQ	NA
SRV_NETSET	26027	26480	STR_PLMN_NAME_404	1	Gamcel	NA
SRV_NETSET	26027	26481	STR_PLMN_NAME_405	1	Africell	NA
SRV_NETSET	26027	26482	STR_PLMN_NAME_406	1	Onetouch	NA
SRV_NETSET	26027	26483	STR_PLMN_NAME_407	1	Sotelgui Guinea	NA
SRV_NETSET	26027	26484	STR_PLMN_NAME_408	1	ACELL-CI	NA
SRV_NETSET	26027	26485	STR_PLMN_NAME_409	1	MTN CI	NA
SRV_NETSET	26027	26486	STR_PLMN_NAME_410	1	Safaricom	NA
SRV_NETSET	26027	26487	STR_PLMN_NAME_411	1	Vodacom-LS	NA
SRV_NETSET	26027	26488	STR_PLMN_NAME_412	1	Econet	NA
SRV_NETSET	26027	26489	STR_PLMN_NAME_413	1	Al Madar	NA
SRV_NETSET	26027	26490	STR_PLMN_NAME_414	1	Orange MG	NA
SRV_NETSET	26027	26491	STR_PLMN_NAME_415	1	TNL	NA
SRV_NETSET	26027	26492	STR_PLMN_NAME_416	1	MALITEL ML	NA
SRV_NETSET	26027	26493	STR_PLMN_NAME_417	1	ORANGE ML	NA
SRV_NETSET	26027	26494	STR_PLMN_NAME_418	1	MATTEL	NA
SRV_NETSET	26027	26495	STR_PLMN_NAME_419	1	Mauritel	NA
SRV_NETSET	26027	26496	STR_PLMN_NAME_420	1	Cellplus	NA
SRV_NETSET	26027	26497	STR_PLMN_NAME_421	1	EMTEL	NA
SRV_NETSET	26027	26498	STR_PLMN_NAME_422	1	MEDITEL	NA
SRV_NETSET	26027	26499	STR_PLMN_NAME_423	1	IAM	NA
SRV_NETSET	26027	26500	STR_PLMN_NAME_424	1	mCel	NA
SRV_NETSET	26027	26501	STR_PLMN_NAME_425	1	VodaCom	NA
SRV_NETSET	26027	26502	STR_PLMN_NAME_426	1	MTC	NA
SRV_NETSET	26027	26503	STR_PLMN_NAME_427	1	Sonitel	NA
SRV_NETSET	26027	26504	STR_PLMN_NAME_428	1	Moov	NA
SRV_NETSET	26027	26505	STR_PLMN_NAME_429	1	Zain NG	NA
SRV_NETSET	26027	26506	STR_PLMN_NAME_430	1	MTN NG	NA
